Sim	Run	Time	totMass	NInd	abovemass	belowmass	BareGround	pcBare	pcBareSoil	mean_WL	mean_bres	shannon	NPFT	Cutted	Grazed	aLitter	bLitterNNonClonal	NClonal	NGenets	MSeed	NSpacer
43	5	28	1019.6	2	509.8	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	29	764.7	2	254.9	509.8	0.9912	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	30	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	31	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	32	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	33	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	34	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	35	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	36	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	37	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	38	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	39	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	40	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	41	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	42	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	43	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	44	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	45	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	46	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	47	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	48	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	49	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	50	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	51	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	52	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	53	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	54	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	55	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	56	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	57	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	58	764.7	2	254.9	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	59	637.25	2	127.45	509.8	0.9944	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	60	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	61	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	62	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	63	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	64	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	65	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	66	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	67	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	68	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	69	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	70	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	71	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	72	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	73	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	74	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	75	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	76	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	77	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	78	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	79	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	80	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	81	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	82	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	83	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	84	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	85	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	86	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	87	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	88	637.25	2	127.45	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
43	5	89	573.525	2	63.725	509.8	0.996	0.9832	-60	100	0	1	0	0	0	0	0	2	2	0	0
44	1	0	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	1	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	2	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	3	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	4	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	5	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	6	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	7	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	8	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	9	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	10	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	11	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	12	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	13	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	14	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	15	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	16	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	17	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	18	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	19	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	20	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	21	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	22	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	23	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	24	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	25	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	26	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	27	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	28	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	29	2611.5	2	870.5	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	30	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	31	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	32	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	33	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	34	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	35	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	36	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	37	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	38	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	39	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	40	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	41	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	42	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	43	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	44	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	45	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	46	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	47	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	48	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	49	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	50	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	51	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	52	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	53	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	54	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	55	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	56	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	57	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	58	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	59	2176.25	2	435.25	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	60	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	61	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	62	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	63	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	64	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	65	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	1	66	1088.13	1	217.625	870.5	0.9952	0.9632	-60	100	0.346574	1	0	0	108.813	435.25	1	0	1	0	0
44	1	67	1088.13	1	217.625	870.5	0.996	0.9816	-60	100	0.346574	1	0	0	54.4063	217.625	1	0	1	0	0
44	1	68	1088.13	1	217.625	870.5	0.9964	0.9816	-60	100	0.346574	1	0	0	27.2031	108.813	1	0	1	0	0
44	1	69	1088.13	1	217.625	870.5	0.9968	0.9816	-60	100	0.346574	1	0	0	13.6016	54.4063	1	0	1	0	0
44	1	70	1088.13	1	217.625	870.5	0.9972	0.9816	-60	100	0.346574	1	0	0	6.80078	27.2031	1	0	1	0	0
44	1	71	1088.13	1	217.625	870.5	0.9972	0.9816	-60	100	0.346574	1	0	0	3.40039	13.6016	1	0	1	0	0
44	1	72	1088.13	1	217.625	870.5	0.9972	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	73	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	74	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	75	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	76	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	77	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	78	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	79	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	80	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	81	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	82	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	83	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	84	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	85	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	86	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	87	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	88	1088.13	1	217.625	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	1	89	979.313	1	108.813	870.5	0.9976	0.9816	-60	100	0	1	0	0	0	0	1	0	1	0	0
44	2	0	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	1	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	2	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	3	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	4	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	5	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	6	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	7	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	8	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	9	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	10	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	11	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	12	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	13	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	14	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	15	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	16	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	17	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	18	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	19	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	20	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	21	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	22	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	23	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	24	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	25	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	26	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	27	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	28	3482	2	1741	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	29	2611.5	2	870.5	1741	0.988	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	30	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	31	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	32	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	33	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	34	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	35	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	36	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	37	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	38	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	39	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	40	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	41	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	42	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	43	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	44	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	45	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	46	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	47	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	48	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	49	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	50	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	51	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	52	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	53	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	54	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	55	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	56	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	57	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	58	2611.5	2	870.5	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	59	2176.25	2	435.25	1741	0.992	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	60	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	61	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	62	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	63	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	64	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	65	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	66	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	67	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	68	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	69	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	70	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	71	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	72	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	73	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	74	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	75	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	76	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	77	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	78	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	79	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	80	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	81	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	82	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	83	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	84	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	85	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	86	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	87	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	88	2176.25	2	435.25	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	2	89	1958.63	2	217.625	1741	0.9952	0.9632	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	3	0	3482	2	1741	1741	0.988	0.9636	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	3	1	3482	2	1741	1741	0.988	0.9636	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	3	2	3482	2	1741	1741	0.988	0.9636	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	3	3	3482	2	1741	1741	0.988	0.9636	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	3	4	3482	2	1741	1741	0.988	0.9636	-60	100	0	1	0	0	0	0	2	0	2	0	0
44	3	5	3482	2	1741	1741	0.988	0.9636	-60	100	0	1	0	0	0	0	2	0	2	0	0
